Time	[0:22]	[0:23]	[0:24]	[0:25]	[0:26]	[12:1]	[12:2]	[12:3]	[12:4]	[12:6]	[12:7]	[12:8]	[12:9]	[12:10]	[12:11]	[13:0]	[13:2]	[13:4]	[13:6]	[14:21]	[14:22]	[14:23]	[14:24]	[14:25]	[35:12]	[36:12]	[37:12]	[38:12]	[39:12]
time	Std1LinSpdRef	Std2LinSpdRef	Std3LinSpdRef	Std4LinSpdRef	Std5LinSpdRef	InterStd12TenRef	InterStd23TenRef	InterStd34TenRef	InterStd45TenRef	InterStd01TenActFlt	InterStd12TenActFlt	InterStd23TenActFlt	InterStd34TenActFlt	InterStd45TenActFlt	InterStd5TenrTenActFlt	X0.ThkAct	X1.ThkAct	X4.ThkAct	X5A.ThkAct	Std1ThkRef	Std2ThkRef	Std3ThkRef	Std4ThkRef	Std5ThkRef	1#HgcSrgActOS	2#HgcSrgActOS	3#HgcSrgActOS	4#HgcSrgActOS	5#HgcSrgActOS	
21.89	115.417	185.036	283.937	471.955	710.099	17.832	11.762	7.928	4.94	10.8977	18.5215	12.2151	8.09999	5.24318	1.46623	2.18434	1.50458	0.373062	0.253258	1.505	0.934	0.607	0.37	0.252	1.78639	0.772003	0.633011	1.19218	2.90167
21.892	115.498	185.153	284.118	472.255	709.699	17.832	11.762	7.928	4.94	10.8977	18.5215	12.2151	8.09999	5.24318	1.46623	2.18434	1.50702	0.373062	0.253104	1.505	0.934	0.607	0.37	0.252	1.78695	0.771362	0.632614	1.19157	2.90222
21.894	115.498	185.153	284.118	472.255	709.699	17.832	11.762	7.928	4.94	10.8977	18.5215	12.2151	8.09999	5.24318	1.46623	2.18434	1.50702	0.373062	0.253104	1.505	0.934	0.607	0.37	0.252	1.78695	0.771362	0.632614	1.19157	2.90222
21.896	115.498	185.153	284.118	472.255	709.699	17.832	11.762	7.928	4.94	10.8977	18.5215	12.2151	8.09999	5.24318	1.46623	2.18434	1.50702	0.373062	0.253104	1.505	0.934	0.607	0.37	0.252	1.78695	0.771362	0.632614	1.19157	2.90222
21.898	115.498	185.153	284.118	472.255	709.699	17.832	11.762	7.928	4.94	10.8977	18.5215	12.2151	8.09999	5.24318	1.46623	2.18434	1.50702	0.373062	0.253104	1.505	0.934	0.607	0.37	0.252	1.78695	0.771362	0.632614	1.19157	2.90222
21.9	115.498	185.153	284.118	472.255	709.699	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18434	1.50702	0.373062	0.252988	1.505	0.934	0.607	0.37	0.252	1.78699	0.771042	0.63208	1.19181	2.9029
21.902	115.498	185.153	284.118	472.255	709.699	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18434	1.50702	0.373062	0.252988	1.505	0.934	0.607	0.37	0.252	1.78699	0.771042	0.63208	1.19181	2.9029
21.904	115.498	185.153	284.118	472.255	709.699	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18434	1.50702	0.373062	0.252988	1.505	0.934	0.607	0.37	0.252	1.78699	0.771042	0.63208	1.19181	2.9029
21.906	115.498	185.153	284.118	472.255	709.699	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18434	1.50702	0.373062	0.252988	1.505	0.934	0.607	0.37	0.252	1.78699	0.771042	0.63208	1.19181	2.9029
21.908	115.498	185.153	284.118	472.255	709.699	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18434	1.50702	0.373062	0.252988	1.505	0.934	0.607	0.37	0.252	1.78699	0.771042	0.63208	1.19181	2.9029
21.91	115.498	185.153	284.118	472.255	709.699	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18434	1.50947	0.373062	0.252899	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19194	2.90231
21.912	115.498	185.153	284.118	472.255	709.699	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18434	1.50947	0.373062	0.252899	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19194	2.90231
21.914	115.498	185.153	284.118	472.255	709.699	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18434	1.50947	0.373062	0.252899	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19194	2.90231
21.916	115.441	185.045	283.951	471.978	709.299	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18434	1.50947	0.373062	0.252899	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19194	2.90231
21.918	115.441	185.045	283.951	471.978	709.299	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18434	1.50947	0.373062	0.252899	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19194	2.90231
21.92	115.441	185.045	283.951	471.978	709.299	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18679	1.50702	0.373062	0.252899	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19273	2.9014
21.922	115.441	185.045	283.951	471.978	709.299	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18679	1.50702	0.373062	0.252899	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19273	2.9014
21.924	115.441	185.045	283.951	471.978	709.299	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18679	1.50702	0.373062	0.252899	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19273	2.9014
21.926	115.441	185.045	283.951	471.978	709.299	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18679	1.50702	0.373062	0.252899	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19273	2.9014
21.928	115.503	185.108	284.048	472.139	708.899	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18679	1.50702	0.373062	0.252976	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19292	2.90128
21.93	115.503	185.108	284.048	472.139	708.899	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18679	1.50702	0.373062	0.252976	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19292	2.90128
21.932	115.503	185.108	284.048	472.139	708.899	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18679	1.50702	0.373062	0.252976	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19292	2.90128
21.934	115.503	185.108	284.048	472.139	708.899	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18679	1.50702	0.373062	0.252976	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19292	2.90128
21.936	115.503	185.108	284.048	472.139	708.899	17.832	11.762	7.928	4.94	10.9253	18.6256	12.2357	8.10234	5.2458	1.46978	2.18679	1.50702	0.373062	0.252976	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19292	2.90128
21.938	115.503	185.108	284.048	472.139	708.899	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50702	0.375513	0.253073	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19295	2.90214
21.94	115.573	185.17	284.143	472.297	708.499	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50702	0.375513	0.253073	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19295	2.90214
21.942	115.573	185.17	284.143	472.297	708.499	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50702	0.375513	0.253073	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19295	2.90214
21.944	115.573	185.17	284.143	472.297	708.499	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50702	0.375513	0.253073	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19295	2.90214
21.946	115.573	185.17	284.143	472.297	708.499	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50702	0.375513	0.253073	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19295	2.90225
21.948	115.573	185.17	284.143	472.297	708.499	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50702	0.375513	0.253073	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19295	2.90225
21.95	115.573	185.17	284.143	472.297	708.499	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50702	0.375513	0.253073	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19295	2.90225
21.952	115.573	185.17	284.143	472.297	708.499	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50702	0.375513	0.253073	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19295	2.90225
21.954	115.573	185.17	284.143	472.297	708.499	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50702	0.375513	0.253073	1.505	0.934	0.607	0.37	0.252	1.78699	0.770996	0.632004	1.19295	2.90225
21.956	115.573	185.17	284.143	472.297	708.499	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50702	0.373062	0.253121	1.505	0.934	0.607	0.37	0.252	1.78613	0.770996	0.631607	1.19295	2.90227
21.958	115.573	185.17	284.143	472.297	708.499	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50702	0.373062	0.253121	1.505	0.934	0.607	0.37	0.252	1.78613	0.770996	0.631607	1.19295	2.90227
21.96	115.573	185.17	284.143	472.297	708.499	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50702	0.373062	0.253121	1.505	0.934	0.607	0.37	0.252	1.78613	0.770996	0.631607	1.19295	2.90227
21.962	115.573	185.17	284.143	472.297	708.499	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50702	0.373062	0.253121	1.505	0.934	0.607	0.37	0.252	1.78613	0.770996	0.631607	1.19295	2.90227
21.964	115.378	184.827	283.618	471.424	708.099	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50947	0.373062	0.25314	1.505	0.934	0.607	0.37	0.252	1.78601	0.770996	0.631088	1.19295	2.90227
21.966	115.378	184.827	283.618	471.424	708.099	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50947	0.373062	0.25314	1.505	0.934	0.607	0.37	0.252	1.78601	0.770996	0.631088	1.19295	2.90227
21.968	115.378	184.827	283.618	471.424	708.099	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50947	0.373062	0.25314	1.505	0.934	0.607	0.37	0.252	1.78601	0.770996	0.631088	1.19295	2.90227
21.97	115.378	184.827	283.618	471.424	708.099	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50947	0.373062	0.25314	1.505	0.934	0.607	0.37	0.252	1.78601	0.770996	0.631088	1.19295	2.90227
21.972	115.378	184.827	283.618	471.424	708.099	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50947	0.373062	0.25314	1.505	0.934	0.607	0.37	0.252	1.78601	0.770996	0.631088	1.19295	2.90227
21.974	115.378	184.827	283.618	471.424	708.099	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50947	0.373062	0.253196	1.505	0.934	0.607	0.37	0.252	1.786	0.770996	0.631012	1.19212	2.90227
21.976	115.051	184.266	282.757	469.993	707.699	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50947	0.373062	0.253196	1.505	0.934	0.607	0.37	0.252	1.786	0.770996	0.631012	1.19212	2.90227
21.978	115.051	184.266	282.757	469.993	707.699	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50947	0.373062	0.253196	1.505	0.934	0.607	0.37	0.252	1.786	0.770996	0.631012	1.19212	2.90227
21.98	115.051	184.266	282.757	469.993	707.699	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50947	0.373062	0.253196	1.505	0.934	0.607	0.37	0.252	1.786	0.770996	0.631012	1.19212	2.90227
21.982	115.051	184.266	282.757	469.993	707.699	17.832	11.762	7.928	4.94	10.9296	18.6527	12.2271	8.13656	5.26316	1.48868	2.18434	1.50947	0.373062	0.253196	1.505	0.934	0.607	0.37	0.252	1.786	0.770996	0.631012	1.19212	2.90227
21.984	115.051	184.266	282.757	469.993	707.699	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.18434	1.50947	0.373062	0.253302	1.505	0.934	0.607	0.37	0.252	1.78535	0.770996	0.630219	1.19196	2.90227
21.986	115.051	184.266	282.757	469.993	707.699	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.18434	1.50947	0.373062	0.253302	1.505	0.934	0.607	0.37	0.252	1.78535	0.770996	0.630219	1.19196	2.90227
21.988	115.099	184.336	282.864	470.17	707.299	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.18434	1.50947	0.373062	0.253302	1.505	0.934	0.607	0.37	0.252	1.78535	0.770996	0.630219	1.19196	2.90227
21.99	115.099	184.336	282.864	470.17	707.299	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.18434	1.50947	0.373062	0.253302	1.505	0.934	0.607	0.37	0.252	1.78535	0.770996	0.630219	1.19196	2.90227
21.992	115.099	184.336	282.864	470.17	707.299	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.18434	1.50947	0.370612	0.253357	1.505	0.934	0.607	0.37	0.252	1.78504	0.770996	0.630035	1.19195	2.90314
21.994	115.099	184.336	282.864	470.17	707.299	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.18434	1.50947	0.370612	0.253357	1.505	0.934	0.607	0.37	0.252	1.78504	0.770996	0.630035	1.19195	2.90314
21.996	115.099	184.336	282.864	470.17	707.299	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.18434	1.50947	0.370612	0.253357	1.505	0.934	0.607	0.37	0.252	1.78504	0.770996	0.630035	1.19195	2.90314
21.998	115.099	184.336	282.864	470.17	707.299	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.18434	1.50947	0.370612	0.253357	1.505	0.934	0.607	0.37	0.252	1.78504	0.770996	0.630035	1.19195	2.90314
22	115.099	184.336	282.864	470.17	707.299	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.18434	1.50947	0.370612	0.253357	1.505	0.934	0.607	0.37	0.252	1.78504	0.770996	0.630035	1.19195	2.90314
22.002	115.099	184.336	282.864	470.17	707.299	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.18434	1.50947	0.373062	0.253431	1.505	0.934	0.607	0.37	0.252	1.785	0.770996	0.630005	1.19195	2.90404
22.004	115.099	184.336	282.864	470.17	707.299	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.18434	1.50947	0.373062	0.253431	1.505	0.934	0.607	0.37	0.252	1.785	0.770996	0.630005	1.19195	2.90404
22.006	115.099	184.336	282.864	470.17	707.299	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.18434	1.50947	0.373062	0.253431	1.505	0.934	0.607	0.37	0.252	1.785	0.770996	0.630005	1.19195	2.90404
22.008	115.099	184.336	282.864	470.17	707.299	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.18434	1.50947	0.373062	0.253431	1.505	0.934	0.607	0.37	0.252	1.785	0.770996	0.630005	1.19195	2.90404
22.01	115.099	184.336	282.864	470.17	707.299	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.1819	1.50702	0.370612	0.253471	1.505	0.934	0.607	0.37	0.252	1.785	0.770996	0.629227	1.19195	2.90359
22.012	115.156	184.403	282.967	470.342	706.899	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.1819	1.50702	0.370612	0.253471	1.505	0.934	0.607	0.37	0.252	1.785	0.770996	0.629227	1.19195	2.90359
22.014	115.156	184.403	282.967	470.342	706.899	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.1819	1.50702	0.370612	0.253471	1.505	0.934	0.607	0.37	0.252	1.785	0.770996	0.629227	1.19195	2.90359
22.016	115.156	184.403	282.967	470.342	706.899	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.1819	1.50702	0.370612	0.253471	1.505	0.934	0.607	0.37	0.252	1.785	0.770996	0.629227	1.19195	2.90359
22.018	115.156	184.403	282.967	470.342	706.899	17.832	11.762	7.928	4.94	10.9207	18.6164	12.2496	8.13201	5.26488	1.50079	2.1819	1.50702	0.370612	0.253471	1.505	0.934	0.607	0.37	0.252	1.785	0.770996	0.629227	1.19195	2.90359
22.02	115.156	184.403	282.967	470.342	706.899	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.1819	1.50702	0.370612	0.253437	1.505	0.934	0.607	0.37	0.252	1.78413	0.770126	0.629044	1.19195	2.90329
22.022	115.156	184.403	282.967	470.342	706.899	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.1819	1.50702	0.370612	0.253437	1.505	0.934	0.607	0.37	0.252	1.78413	0.770126	0.629044	1.19195	2.90329
22.024	115.102	184.295	282.801	470.065	706.499	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.1819	1.50702	0.370612	0.253437	1.505	0.934	0.607	0.37	0.252	1.78413	0.770126	0.629044	1.19195	2.90329
22.026	115.102	184.295	282.801	470.065	706.499	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.1819	1.50702	0.370612	0.253437	1.505	0.934	0.607	0.37	0.252	1.78413	0.770126	0.629044	1.19195	2.90329
22.028	115.102	184.295	282.801	470.065	706.499	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50947	0.370612	0.253311	1.505	0.934	0.607	0.37	0.252	1.78401	0.769363	0.629013	1.19195	2.9024
22.03	115.102	184.295	282.801	470.065	706.499	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50947	0.370612	0.253311	1.505	0.934	0.607	0.37	0.252	1.78401	0.769363	0.629013	1.19195	2.9024
22.032	115.102	184.295	282.801	470.065	706.499	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50947	0.370612	0.253311	1.505	0.934	0.607	0.37	0.252	1.78401	0.769363	0.629013	1.19195	2.9024
22.034	115.102	184.295	282.801	470.065	706.499	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50947	0.370612	0.253311	1.505	0.934	0.607	0.37	0.252	1.78401	0.769363	0.629013	1.19195	2.9024
22.036	115.102	184.295	282.801	470.065	706.499	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50947	0.370612	0.253311	1.505	0.934	0.607	0.37	0.252	1.78401	0.769363	0.629013	1.19195	2.9024
22.038	115.102	184.295	282.801	470.065	706.499	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253196	1.505	0.934	0.607	0.37	0.252	1.78321	0.768616	0.629013	1.19195	2.90228
22.04	115.102	184.295	282.801	470.065	706.499	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253196	1.505	0.934	0.607	0.37	0.252	1.78321	0.768616	0.629013	1.19195	2.90228
22.042	115.102	184.295	282.801	470.065	706.499	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253196	1.505	0.934	0.607	0.37	0.252	1.78321	0.768616	0.629013	1.19195	2.90228
22.044	115.102	184.295	282.801	470.065	706.499	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253196	1.505	0.934	0.607	0.37	0.252	1.78321	0.768616	0.629013	1.19195	2.90228
22.046	115.102	184.295	282.801	470.065	706.499	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253196	1.505	0.934	0.607	0.37	0.252	1.78321	0.768616	0.629013	1.19195	2.90228
22.048	114.994	184.078	282.467	469.512	705.699	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253097	1.505	0.934	0.607	0.37	0.252	1.78301	0.768066	0.629013	1.19108	2.90227
22.05	114.994	184.078	282.467	469.512	705.699	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253097	1.505	0.934	0.607	0.37	0.252	1.78301	0.768066	0.629013	1.19108	2.90227
22.052	114.994	184.078	282.467	469.512	705.699	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253097	1.505	0.934	0.607	0.37	0.252	1.78301	0.768066	0.629013	1.19108	2.90227
22.054	114.994	184.078	282.467	469.512	705.699	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253097	1.505	0.934	0.607	0.37	0.252	1.78301	0.768066	0.629013	1.19108	2.90227
22.056	114.994	184.078	282.467	469.512	705.699	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253097	1.505	0.934	0.607	0.37	0.252	1.7826	0.767593	0.629013	1.19096	2.9014
22.058	114.994	184.078	282.467	469.512	705.699	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253097	1.505	0.934	0.607	0.37	0.252	1.7826	0.767593	0.629013	1.19096	2.9014
22.06	114.994	184.078	282.467	469.512	705.699	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253097	1.505	0.934	0.607	0.37	0.252	1.7826	0.767593	0.629013	1.19096	2.9014
22.062	114.994	184.078	282.467	469.512	705.699	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253097	1.505	0.934	0.607	0.37	0.252	1.7826	0.767593	0.629013	1.19096	2.9014
22.064	114.994	184.078	282.467	469.512	705.699	17.832	11.762	7.928	4.94	10.9142	18.5945	12.18	8.11351	5.25751	1.50592	2.17945	1.50702	0.370612	0.253097	1.505	0.934	0.607	0.37	0.252	1.7826	0.767593	0.629013	1.19096	2.9014
22.066	114.994	184.078	282.467	469.512	705.699	17.832	11.762	7.928	4.94	10.9221	18.6292	12.1445	8.08704	5.22717	1.51136	2.17945	1.50702	0.370612	0.253031	1.505	0.934	0.607	0.37	0.252	1.78204	0.767075	0.629013	1.19119	2.90128
22.068	114.994	184.078	282.467	469.512	705.699	17.832	11.762	7.928	4.94	10.9221	18.6292	12.1445	8.08704	5.22717	1.51136	2.17945	1.50702	0.370612	0.253031	1.505	0.934	0.607	0.37	0.252	1.78204	0.767075	0.629013	1.19119	2.90128
22.07	114.994	184.078	282.467	469.512	705.699	17.832	11.762	7.928	4.94	10.9221	18.6292	12.1445	8.08704	5.22717	1.51136	2.17945	1.50702	0.370612	0.253031	1.505	0.934	0.607	0.37	0.252	1.78204	0.767075	0.629013	1.19119	2.90128
22.072	114.936	183.972	282.306	469.243	705.299	17.832	11.762	7.928	4.94	10.9221	18.6292	12.1445	8.08704	5.22717	1.51136	2.17945	1.50702	0.370612	0.253031	1.505	0.934	0.607	0.37	0.252	1.78204	0.767075	0.629013	1.19119	2.90128
22.074	114.936	183.972	282.306	469.243	705.299	17.832	11.762	7.928	4.94	10.9221	18.6292	12.1445	8.08704	5.22717	1.51136	2.17945	1.50947	0.370612	0.252996	1.505	0.934	0.607	0.37	0.252	1.78201	0.766998	0.629013	1.19176	2.9004
22.076	114.936	183.972	282.306	469.243	705.299	17.832	11.762	7.928	4.94	10.9221	18.6292	12.1445	8.08704	5.22717	1.51136	2.17945	1.50947	0.370612	0.252996	1.505	0.934	0.607	0.37	0.252	1.78201	0.766998	0.629013	1.19176	2.9004
22.078	114.936	183.972	282.306	469.243	705.299	17.832	11.762	7.928	4.94	10.9221	18.6292	12.1445	8.08704	5.22717	1.51136	2.17945	1.50947	0.370612	0.252996	1.505	0.934	0.607	0.37	0.252	1.78201	0.766998	0.629013	1.19176	2.9004
22.08	114.936	183.972	282.306	469.243	705.299	17.832	11.762	7.928	4.94	10.9221	18.6292	12.1445	8.08704	5.22717	1.51136	2.17945	1.50947	0.370612	0.252996	1.505	0.934	0.607	0.37	0.252	1.78201	0.766998	0.629013	1.19176	2.9004
22.082	114.936	183.972	282.306	469.243	705.299	17.832	11.762	7.928	4.94	10.9221	18.6292	12.1445	8.08704	5.22717	1.51136	2.17945	1.50947	0.370612	0.252996	1.505	0.934	0.607	0.37	0.252	1.78201	0.766998	0.629013	1.19176	2.9004
22.084	114.578	183.38	281.397	467.732	704.899	17.832	11.762	7.928	4.94	10.9221	18.6292	12.1445	8.08704	5.22717	1.51136	2.17945	1.50947	0.370612	0.253041	1.505	0.934	0.607	0.37	0.252	1.78121	0.766998	0.629013	1.19193	2.8995
22.086	114.578	183.38	281.397	467.732	704.899	17.832	11.762	7.928	4.94	10.9221	18.6292	12.1445	8.08704	5.22717	1.51136	2.17945	1.50947	0.370612	0.253041	1.505	0.934	0.607	0.37	0.252	1.78121	0.766998	0.629013	1.19193	2.8995
22.088	114.578	183.38	281.397	467.732	704.899	17.832	11.762	7.928	4.94	10.9221	18.6292	12.1445	8.08704	5.22717	1.51136	2.17945	1.50947	0.370612	0.253041	1.505	0.934	0.607	0.37	0.252	1.78121	0.766998	0.629013	1.19193	2.8995
